frame,teaching_style,slidesarea,studentsarea,pointingslides,lookingstudents,computerarea,whiteboardarea,facingstudents
6126,Active Gesturing,0,1,0,0,0,0,1
6127,Active Gesturing,0,1,0,0,0,0,1
6128,Active Gesturing,0,1,0,0,0,0,1
6129,Active Gesturing,0,1,0,0,0,0,1
6130,Active Gesturing,0,1,0,0,0,0,1
6131,Active Gesturing,0,1,0,0,0,0,1
6132,Active Gesturing,0,1,0,0,0,0,1
6133,Active Gesturing,0,1,0,0,0,0,1
6134,Active Gesturing,0,1,0,0,0,0,1
6135,Active Gesturing,0,1,0,0,0,0,1
6136,Active Gesturing,0,1,0,0,0,0,1
6137,Active Gesturing,0,1,0,0,0,0,1
6138,Active Gesturing,0,1,0,0,0,0,1
6139,Active Gesturing,0,1,0,0,0,0,1
6140,Active Gesturing,0,1,0,0,0,0,1
6141,Active Gesturing,0,1,0,0,0,0,1
6142,Active Gesturing,0,1,0,0,0,0,1
6143,Active Gesturing,0,1,0,0,0,0,1
6144,Active Gesturing,0,1,0,0,0,0,1
6145,Active Gesturing,0,1,0,0,0,0,1
6146,Active Gesturing,0,1,0,0,0,0,1
6147,Active Gesturing,0,1,0,0,0,0,1
6148,Active Gesturing,0,1,0,0,0,0,1
6149,Active Gesturing,0,1,0,0,0,0,1
6150,Active Gesturing,0,1,0,0,0,0,1
6151,Active Gesturing,0,1,0,0,0,0,1
6152,Active Gesturing,0,1,0,0,0,0,1
6153,Active Gesturing,0,1,0,0,0,0,1
6154,Active Gesturing,0,1,0,0,0,0,1
6155,Passive Teaching,0,1,0,0,0,0,1
6156,Passive Teaching,0,1,0,0,0,0,1
6157,Passive Teaching,0,1,0,0,0,0,1
6158,Passive Teaching,0,1,0,0,0,0,1
6159,Passive Teaching,0,1,0,0,0,0,1
6160,Passive Teaching,0,1,0,0,0,0,1
6161,Passive Teaching,0,1,0,0,0,0,1
6162,Passive Teaching,0,1,0,0,0,0,1
6163,Passive Teaching,0,1,0,0,0,0,1
6164,Passive Teaching,0,1,0,0,0,0,1
6165,Passive Teaching,0,1,0,0,0,0,1
6166,Passive Teaching,0,1,0,0,0,0,1
6167,Passive Teaching,0,1,0,0,0,0,1
6168,Passive Teaching,0,1,0,0,0,0,1
6169,Passive Teaching,0,1,0,0,0,0,1
6170,Passive Teaching,0,1,0,0,0,0,1
6171,Passive Teaching,0,1,0,0,0,0,1
6172,Passive Teaching,0,1,0,0,0,0,1
6173,Passive Teaching,0,1,0,0,0,0,1
6174,Passive Teaching,0,1,0,0,0,0,1
6175,Passive Teaching,0,1,0,0,0,0,1
6176,Passive Teaching,0,1,0,0,0,0,1
6177,Passive Teaching,0,1,0,0,0,0,1
6178,Passive Teaching,0,1,0,0,0,0,1
6179,Passive Teaching,0,1,0,0,0,0,1
6180,Passive Teaching,0,1,0,0,0,0,1
6181,Passive Teaching,0,1,0,0,0,0,1
6182,Passive Teaching,0,1,0,0,0,0,1
6183,Passive Teaching,0,1,0,0,0,0,1
6184,Passive Teaching,0,1,0,0,0,0,1
6185,Passive Teaching,0,1,0,0,0,0,1
6186,Passive Teaching,0,1,0,0,0,0,1
6187,Passive Teaching,0,1,0,0,0,0,1
6188,Passive Teaching,0,1,0,0,0,0,1
6189,Passive Teaching,0,1,0,0,0,0,1
6190,Passive Teaching,0,1,0,0,0,0,1
6191,Passive Teaching,0,1,0,0,0,0,1
6192,Passive Teaching,0,1,0,0,0,0,1
6193,Passive Teaching,0,1,0,0,0,0,1
6194,Passive Teaching,0,1,0,0,0,0,1
6195,Passive Teaching,0,1,0,1,0,0,1
6196,Passive Teaching,0,1,0,1,0,0,1
6197,Passive Teaching,0,1,0,1,0,0,1
6198,Passive Teaching,0,1,0,0,0,0,1
6199,Passive Teaching,0,1,0,0,0,0,1
6200,Passive Teaching,0,1,0,0,0,0,1
6201,Passive Teaching,0,1,0,0,0,0,1
6202,Passive Teaching,0,1,0,0,0,0,1
6203,Passive Teaching,0,1,0,0,0,0,1
6204,Passive Teaching,0,1,0,0,0,0,1
6205,Passive Teaching,0,1,0,0,0,0,1
6206,Passive Teaching,0,1,0,0,0,0,1
6207,Passive Teaching,0,1,0,0,0,0,1
6208,Passive Teaching,0,1,0,0,0,0,1
6209,Passive Teaching,0,1,0,0,0,0,1
6210,Passive Teaching,0,1,0,0,0,0,1
6211,Passive Teaching,0,1,0,0,0,0,1
6212,Passive Teaching,0,1,0,0,0,0,1
6213,Passive Teaching,0,1,0,0,0,0,1
6214,Passive Teaching,0,1,0,0,0,0,1
6215,Passive Teaching,0,1,0,0,0,0,1
6216,Passive Teaching,0,1,0,0,0,0,1
6217,Passive Teaching,0,1,0,0,0,0,1
6218,Passive Teaching,0,1,0,0,0,0,1
6219,Passive Teaching,0,1,0,0,0,0,1
6220,Passive Teaching,0,1,0,0,0,0,1
6221,Passive Teaching,0,1,0,0,0,0,1
6222,Passive Teaching,0,1,0,0,0,0,1
6223,Passive Teaching,0,1,0,0,0,0,1
6224,Passive Teaching,0,1,0,0,0,0,1
6225,Passive Teaching,0,1,0,0,0,0,1
6226,Passive Teaching,0,1,0,0,0,0,1
6227,Passive Teaching,0,1,0,0,0,0,1
6228,Passive Teaching,0,1,0,0,0,0,1
6229,Passive Teaching,0,1,0,0,0,0,1
6230,Passive Teaching,0,1,0,0,0,0,1
6231,Passive Teaching,0,1,0,0,0,0,1
6232,Passive Teaching,0,1,0,0,0,0,1
6233,Passive Teaching,0,1,0,0,0,0,1
6234,Passive Teaching,0,1,0,0,0,0,1
6235,Passive Teaching,0,1,0,0,0,0,1
6236,Passive Teaching,0,1,0,0,0,0,1
6237,Passive Teaching,0,1,0,0,0,0,1
6238,Passive Teaching,0,1,0,0,0,0,1
6239,Passive Teaching,0,1,0,0,0,0,1
6240,Passive Teaching,0,1,0,0,0,0,1
6241,Passive Teaching,0,1,0,0,0,0,1
6242,Passive Teaching,0,1,0,0,0,0,1
6243,Passive Teaching,0,1,0,0,0,0,1
6244,Passive Teaching,0,1,0,0,0,0,1
6245,Passive Teaching,0,1,0,0,0,0,1
6246,Passive Teaching,0,1,0,0,0,0,1
6247,Passive Teaching,0,1,0,0,0,0,1
6248,Passive Teaching,0,1,0,0,0,0,1
6249,Passive Teaching,0,1,0,0,0,0,1
6250,Passive Teaching,0,1,0,0,0,0,1
6251,Passive Teaching,0,1,0,0,0,0,1
6252,Passive Teaching,0,1,0,0,0,0,1
6253,Passive Teaching,0,1,0,0,0,0,1
6254,Passive Teaching,0,1,0,0,0,0,1
6255,Passive Teaching,0,1,0,0,0,0,1
6256,Passive Teaching,0,1,0,0,0,0,1
6257,Passive Teaching,0,1,0,0,0,0,1
6258,Passive Teaching,0,1,0,0,0,0,1
6259,Passive Teaching,0,1,0,0,0,0,1
6260,Passive Teaching,0,1,0,0,0,0,1
6261,Passive Teaching,0,1,0,0,0,0,1
6262,Passive Teaching,0,1,0,0,0,0,1
6263,Passive Teaching,0,1,0,0,0,0,1
6264,Passive Teaching,0,1,0,0,0,0,1
6265,Passive Teaching,0,1,0,0,0,0,1
6266,Passive Teaching,0,1,0,0,0,0,1
6267,Passive Teaching,0,1,0,0,0,0,1
6268,Passive Teaching,0,1,0,0,0,0,1
6269,Passive Teaching,0,1,0,0,0,0,1
6270,Passive Teaching,0,1,0,0,0,0,1
6271,Passive Teaching,0,1,0,0,0,0,1
6272,Passive Teaching,0,1,0,0,0,0,1
6273,Passive Teaching,0,1,0,0,0,0,1
6274,Passive Teaching,0,1,0,0,0,0,1
6275,Passive Teaching,0,1,0,0,0,0,1
6276,Passive Teaching,0,1,0,0,0,0,1
6277,Passive Teaching,0,1,0,0,0,0,1
6278,Passive Teaching,0,1,0,0,0,0,1
6279,Passive Teaching,0,1,0,0,0,0,1
6280,Passive Teaching,0,1,0,0,0,0,1
6281,Passive Teaching,0,1,0,0,0,0,1
6282,Passive Teaching,0,1,0,0,0,0,1
6283,Passive Teaching,0,1,0,0,0,0,1
6284,Passive Teaching,0,1,0,0,0,0,1
6285,Passive Teaching,0,1,0,0,0,0,1
6286,Passive Teaching,0,1,0,0,0,0,1
6287,Passive Teaching,0,1,0,0,0,0,1
6288,Passive Teaching,0,1,0,0,0,0,1
6289,Passive Teaching,0,1,0,0,0,0,1
6290,Passive Teaching,0,1,0,0,0,0,1
6291,Passive Teaching,0,1,0,0,0,0,1
6292,Passive Teaching,0,1,0,0,0,0,1
6293,Passive Teaching,0,1,0,0,0,0,1
6294,Passive Teaching,0,1,0,0,0,0,1
6295,Passive Teaching,0,1,0,0,0,0,1
6296,Passive Teaching,0,1,0,0,0,0,1
6297,Passive Teaching,0,1,0,0,0,0,1
6298,Passive Teaching,0,1,0,0,0,0,1
6299,Passive Teaching,0,1,0,0,0,0,1
6300,Passive Teaching,0,1,0,0,0,0,1
6301,Passive Teaching,0,1,0,0,0,0,1
6302,Passive Teaching,0,1,0,0,0,0,1
6303,Passive Teaching,0,1,0,0,0,0,1
6304,Passive Teaching,0,1,0,0,0,0,1
6305,Passive Teaching,0,1,0,0,0,0,1
6306,Passive Teaching,0,1,0,0,0,0,1
6307,Passive Teaching,0,1,0,0,0,0,1
6308,Passive Teaching,0,1,0,0,0,0,1
6309,Passive Teaching,0,1,0,0,0,0,1
6310,Passive Teaching,0,1,0,0,0,0,1
6311,Passive Teaching,0,1,0,0,0,0,1
6312,Passive Teaching,0,1,0,0,0,0,1
6313,Passive Teaching,0,1,0,0,0,0,1
6314,Passive Teaching,0,1,0,0,0,0,1
6315,Passive Teaching,0,1,0,0,0,0,1
6316,Passive Teaching,0,1,0,0,0,0,1
6317,Passive Teaching,0,1,0,0,0,0,1
6318,Passive Teaching,0,1,0,0,0,0,1
6319,Passive Teaching,0,1,0,0,0,0,1
6320,Passive Teaching,0,1,0,0,0,0,1
6321,Passive Teaching,0,1,0,0,0,0,1
6322,Passive Teaching,0,1,0,0,0,0,1
6323,Passive Teaching,0,1,0,0,0,0,1
6324,Passive Teaching,0,1,0,0,0,0,1
6325,Passive Teaching,0,1,0,0,0,0,1
6326,Passive Teaching,0,1,0,0,0,0,1
6327,Passive Teaching,0,1,0,0,0,0,1
6328,Passive Teaching,0,1,0,0,0,0,1
6329,Passive Teaching,0,1,0,0,0,0,1
6330,Passive Teaching,0,1,0,0,0,0,1
6331,Passive Teaching,0,1,0,0,0,0,1
6332,Passive Teaching,0,1,0,0,0,0,1
6333,Passive Teaching,0,1,0,0,0,0,1
6334,Passive Teaching,0,1,0,0,0,0,1
6335,Passive Teaching,0,1,0,0,0,0,1
6336,Passive Teaching,0,1,0,0,0,0,1
6337,Passive Teaching,0,1,0,0,0,0,1
6338,Passive Teaching,0,1,0,0,0,0,1
6339,Passive Teaching,0,1,0,0,0,0,1
6340,Passive Teaching,0,1,0,0,0,0,1
6341,Passive Teaching,0,1,0,0,0,0,1
6342,Passive Teaching,0,1,0,0,0,0,1
6343,Passive Teaching,0,1,0,0,0,0,1
6344,Passive Teaching,0,1,0,0,0,0,1
6345,Passive Teaching,0,1,0,0,0,0,1
6346,Passive Teaching,0,1,0,0,0,0,1
6347,Passive Teaching,0,1,0,0,0,0,1
6348,Passive Teaching,0,1,0,0,0,0,1
6349,Passive Teaching,0,1,0,0,0,0,1
6350,Passive Teaching,0,1,0,0,0,0,1
6351,Passive Teaching,0,1,0,0,0,0,1
6352,Passive Teaching,0,1,0,0,0,0,1
6353,Passive Teaching,0,1,0,0,0,0,1
6354,Passive Teaching,0,1,0,0,0,0,1
6355,Passive Teaching,0,1,0,0,0,0,1
6356,Passive Teaching,0,1,0,0,0,0,1
6357,Passive Teaching,0,1,0,0,0,0,1
6358,Passive Teaching,0,1,0,0,0,0,1
6359,Passive Teaching,0,1,0,0,0,0,1
6360,Passive Teaching,0,1,0,0,0,0,1
6361,Passive Teaching,0,1,0,0,0,0,1
6362,Passive Teaching,0,1,0,0,0,0,1
6363,Passive Teaching,0,1,0,0,0,0,1
6364,Passive Teaching,0,1,0,0,0,0,1
6365,Passive Teaching,0,1,0,0,0,0,1
6366,Passive Teaching,0,1,0,0,0,0,1
6367,Passive Teaching,0,1,0,0,0,0,1
6368,Passive Teaching,0,1,0,0,0,0,1
6369,Passive Teaching,0,1,0,0,0,0,1
6370,Passive Teaching,0,1,0,0,0,0,1
6371,Passive Teaching,0,1,0,0,0,0,1
6372,Passive Teaching,0,1,0,0,0,0,1
6373,Passive Teaching,0,1,0,0,0,0,1
6374,Passive Teaching,0,1,0,0,0,0,1
6375,Passive Teaching,0,1,0,0,0,0,1
6376,Passive Teaching,0,1,0,0,0,0,1
6377,Passive Teaching,0,1,0,0,0,0,1
6378,Passive Teaching,0,1,0,0,0,0,1
6379,Passive Teaching,0,1,0,0,0,0,1
6380,Passive Teaching,0,1,0,0,0,0,1
6381,Passive Teaching,0,1,0,0,0,0,1
6382,Passive Teaching,0,1,0,0,0,0,1
6383,Passive Teaching,0,1,0,0,0,0,1
6384,Passive Teaching,0,1,0,0,0,0,1
6385,Passive Teaching,0,1,0,0,0,0,1
6386,Passive Teaching,0,1,0,0,0,0,1
6387,Passive Teaching,0,1,0,0,0,0,1
6388,Passive Teaching,0,1,0,0,0,0,1
6389,Passive Teaching,0,1,0,0,0,0,1
6390,Passive Teaching,0,1,0,0,0,0,1
6391,Passive Teaching,0,1,0,0,0,0,1
6392,Passive Teaching,0,1,0,0,0,0,1
6393,Passive Teaching,0,1,0,0,0,0,1
6394,Passive Teaching,0,1,0,0,0,0,1
6395,Passive Teaching,0,1,0,0,0,0,1
6396,Passive Teaching,0,1,0,0,0,0,1
6397,Passive Teaching,0,1,0,0,0,0,1
6398,Passive Teaching,0,1,0,0,0,0,1
6399,Passive Teaching,0,1,0,0,0,0,1
6400,Passive Teaching,0,1,0,0,0,0,1
6401,Passive Teaching,0,1,0,0,0,0,1
6402,Passive Teaching,0,1,0,0,0,0,1
6403,Passive Teaching,0,1,0,0,0,0,1
6404,Passive Teaching,0,1,0,0,0,0,1
6405,Passive Teaching,0,1,0,0,0,0,1
6406,Passive Teaching,0,1,0,0,0,0,1
6407,Passive Teaching,0,1,0,0,0,0,1
6408,Passive Teaching,0,1,0,0,0,0,1
6409,Passive Teaching,0,1,0,0,0,0,1
6410,Passive Teaching,0,1,0,0,0,0,1
6411,Passive Teaching,0,1,0,0,0,0,1
6412,Passive Teaching,0,1,0,0,0,0,1
6413,Passive Teaching,0,1,0,0,0,0,1
6414,Passive Teaching,0,1,0,0,0,0,1
6415,Passive Teaching,0,1,0,0,0,0,1
6416,Passive Teaching,0,1,0,0,0,0,1
6417,Passive Teaching,0,1,0,0,0,0,1
6418,Passive Teaching,0,1,0,0,0,0,1
6419,Passive Teaching,0,1,0,0,0,0,1
6420,Passive Teaching,0,1,0,0,0,0,1
6421,Passive Teaching,0,1,0,0,0,0,1
6422,Passive Teaching,0,1,0,0,0,0,1
6423,Passive Teaching,0,1,0,0,0,0,1
6424,Passive Teaching,0,1,0,0,0,0,1
6425,Passive Teaching,0,1,0,0,0,0,1
6426,Passive Teaching,0,1,0,0,0,0,1
6427,Passive Teaching,0,1,0,0,0,0,1
6428,Passive Teaching,0,1,0,0,0,0,1
6429,Passive Teaching,0,1,0,0,0,0,1
6430,Passive Teaching,0,1,0,0,0,0,1
6431,Passive Teaching,0,1,0,0,0,0,1
6432,Passive Teaching,0,1,0,0,0,0,1
6433,Passive Teaching,0,1,0,0,0,0,1
6434,Passive Teaching,0,1,0,0,0,0,1
6435,Passive Teaching,0,1,0,0,0,0,1
6436,Passive Teaching,0,1,0,0,0,0,1
6437,Passive Teaching,0,1,0,0,0,0,1
6438,Passive Teaching,0,1,0,0,0,0,1
6439,Passive Teaching,0,1,0,0,0,0,1
6440,Passive Teaching,0,1,0,0,0,0,1
6441,Passive Teaching,0,1,0,0,0,0,1
6442,Passive Teaching,0,1,0,0,0,0,1
6443,Passive Teaching,0,1,0,0,0,0,1
6444,Passive Teaching,0,1,0,0,0,0,1
6445,Passive Teaching,0,1,0,0,0,0,1
6446,Passive Teaching,0,1,0,0,0,0,1
6447,Passive Teaching,0,1,0,0,0,0,1
6448,Passive Teaching,0,1,0,0,0,0,1
6449,Passive Teaching,0,1,0,0,0,0,1
6450,Passive Teaching,0,1,0,0,0,0,1
6451,Passive Teaching,0,1,0,0,0,0,1
6452,Passive Teaching,0,1,0,0,0,0,1
6453,Passive Teaching,0,1,0,0,0,0,1
6454,Passive Teaching,0,1,0,0,0,0,1
6455,Passive Teaching,0,1,0,0,0,0,1
6456,Passive Teaching,0,1,0,0,0,0,1
6457,Passive Teaching,0,1,0,0,0,0,1
6458,Passive Teaching,0,1,0,0,0,0,1
6459,Passive Teaching,0,1,0,0,0,0,1
6460,Passive Teaching,0,1,0,0,0,0,1
6461,Passive Teaching,0,1,0,0,0,0,1
6462,Passive Teaching,0,1,0,0,0,0,1
6463,Passive Teaching,0,1,0,0,0,0,1
6464,Passive Teaching,0,1,0,0,0,0,1
6465,Passive Teaching,0,1,0,0,0,0,1
6466,Passive Teaching,0,1,0,0,0,0,1
6467,Passive Teaching,0,1,0,0,0,0,1
6468,Passive Teaching,0,1,0,0,0,0,1
6469,Passive Teaching,0,1,0,0,0,0,1
6470,Passive Teaching,0,1,0,0,0,0,1
6471,Passive Teaching,0,1,0,0,0,0,1
6472,Passive Teaching,0,1,0,0,0,0,1
6473,Passive Teaching,0,1,0,0,0,0,1
6474,Passive Teaching,0,1,0,0,0,0,1
6475,Passive Teaching,0,1,0,0,0,0,1
6476,Passive Teaching,0,1,0,0,0,0,1
6477,Passive Teaching,0,1,0,0,0,0,1
6478,Passive Teaching,0,1,0,0,0,0,1
6479,Passive Teaching,0,1,0,0,0,0,1
6480,Passive Teaching,0,1,0,0,0,0,1
6481,Passive Teaching,0,1,0,0,0,0,1
6482,Passive Teaching,0,1,0,0,0,0,1
6483,Passive Teaching,0,1,0,0,0,0,1
6484,Passive Teaching,0,1,0,0,0,0,1
6485,Passive Teaching,0,1,0,0,0,0,1
6486,Passive Teaching,0,1,0,0,0,0,1
6487,Passive Teaching,0,1,0,0,0,0,1
6488,Passive Teaching,0,1,0,0,0,0,1
6489,Passive Teaching,0,1,0,0,0,0,1
6490,Passive Teaching,0,1,0,0,0,0,1
6491,Passive Teaching,0,1,0,0,0,0,1
6492,Passive Teaching,0,1,0,0,0,0,1
6493,Passive Teaching,0,1,0,0,0,0,1
6494,Passive Teaching,0,1,0,0,0,0,1
6495,Passive Teaching,0,1,0,0,0,0,1
6496,Passive Teaching,0,1,0,0,0,0,1
6497,Passive Teaching,0,1,0,0,0,0,1
6498,Passive Teaching,0,1,0,0,0,0,1
6499,Passive Teaching,0,1,0,0,0,0,1
6500,Passive Teaching,0,1,0,0,0,0,1
6501,Passive Teaching,0,1,0,0,0,0,1
6502,Passive Teaching,0,1,0,0,0,0,1
6503,Passive Teaching,0,1,0,0,0,0,1
6504,Passive Teaching,0,1,0,0,0,0,1
6505,Passive Teaching,0,1,0,0,0,0,1
6506,Passive Teaching,0,1,0,0,0,0,1
6507,Passive Teaching,0,1,0,0,0,0,1
6508,Passive Teaching,0,1,0,0,0,0,1
6509,Passive Teaching,0,1,0,0,0,0,1
6510,Passive Teaching,0,1,0,0,0,0,1
6511,Passive Teaching,0,1,0,0,0,0,1
6512,Passive Teaching,0,1,0,0,0,0,1
6513,Passive Teaching,0,1,0,0,0,0,1
6514,Passive Teaching,0,1,0,0,0,0,1
6515,Passive Teaching,0,1,0,0,0,0,1
6516,Passive Teaching,0,1,0,0,0,0,1
6517,Passive Teaching,0,1,0,0,0,0,1
6518,Passive Teaching,0,1,0,0,0,0,1
6519,Passive Teaching,0,1,0,0,0,0,1
6520,Passive Teaching,0,1,0,0,0,0,1
6521,Passive Teaching,0,1,0,0,0,0,1
6522,Passive Teaching,0,1,0,0,0,0,1
6523,Passive Teaching,0,1,0,0,0,0,1
6524,Passive Teaching,0,1,0,0,0,0,1
6525,Passive Teaching,0,1,0,0,0,0,1
6526,Passive Teaching,0,1,0,0,0,0,1
6527,Passive Teaching,0,1,0,0,0,0,1
6528,Passive Teaching,0,1,0,0,0,0,1
6529,Passive Teaching,0,1,0,0,0,0,1
6530,Passive Teaching,0,1,0,0,0,0,1
6531,Passive Teaching,0,1,0,0,0,0,1
6532,Passive Teaching,0,1,0,0,0,0,1
6533,Passive Teaching,0,1,0,0,0,0,1
6534,Passive Teaching,0,1,0,0,0,0,1
6535,Passive Teaching,0,1,0,0,0,0,1
6536,Passive Teaching,0,1,0,0,0,0,1
6537,Passive Teaching,0,1,0,0,0,0,1
6538,Passive Teaching,0,1,0,0,0,0,1
6539,Passive Teaching,0,1,0,0,0,0,1
6540,Passive Teaching,0,1,0,0,0,0,1
6541,Passive Teaching,0,1,0,0,0,0,1
6542,Passive Teaching,0,1,0,0,0,0,1
6543,Passive Teaching,0,1,0,0,0,0,1
6544,Passive Teaching,0,1,0,0,0,0,1
6545,Passive Teaching,0,1,0,0,0,0,1
6546,Passive Teaching,0,1,0,0,0,0,1
6547,Passive Teaching,0,1,0,0,0,0,1
6548,Passive Teaching,0,1,0,0,0,0,1
6549,Passive Teaching,0,1,0,0,0,0,1
6550,Passive Teaching,0,1,0,0,0,0,1
6551,Passive Teaching,0,1,0,0,0,0,1
6552,Passive Teaching,0,1,0,1,0,0,1
6553,Passive Teaching,0,1,0,1,0,0,1
6554,Passive Teaching,0,1,0,1,0,0,1
6555,Passive Teaching,0,1,0,1,0,0,1
6556,Passive Teaching,0,1,0,1,0,0,1
6557,Passive Teaching,0,1,0,1,0,0,1
6558,Passive Teaching,0,1,0,1,0,0,1
6559,Passive Teaching,0,1,0,1,0,0,1
6560,Passive Teaching,0,1,0,1,0,0,1
6561,Passive Teaching,0,1,0,1,0,0,1
6562,Passive Teaching,0,1,0,1,0,0,1
6563,Passive Teaching,0,1,0,1,0,0,1
6564,Passive Teaching,0,1,0,1,0,0,1
6565,Passive Teaching,0,1,0,1,0,0,1
6566,Passive Teaching,0,1,0,1,0,0,1
6567,Passive Teaching,0,1,0,1,0,0,1
6568,Passive Teaching,0,1,0,1,0,0,1
6569,Passive Teaching,0,1,0,1,0,0,1
6570,Passive Teaching,0,1,0,1,0,0,1
6571,Passive Teaching,0,1,0,1,0,0,1
6572,Passive Teaching,0,1,0,1,0,0,1
6573,Passive Teaching,0,1,0,1,0,0,1
6574,Passive Teaching,0,1,0,1,0,0,1
6575,Passive Teaching,0,1,0,1,0,0,1
6576,Passive Teaching,0,1,0,1,0,0,1
6577,Passive Teaching,0,1,0,1,0,0,1
6578,Passive Teaching,0,1,0,1,0,0,1
6579,Passive Teaching,0,1,0,1,0,0,1
6580,Passive Teaching,0,1,0,1,0,0,1
6581,Passive Teaching,0,1,0,1,0,0,1
6582,Passive Teaching,0,1,0,1,0,0,1
6583,Passive Teaching,0,1,0,1,0,0,1
6584,Passive Teaching,0,1,0,1,0,0,1
6585,Passive Teaching,0,1,0,1,0,0,1
6586,Passive Teaching,0,1,0,1,0,0,1
6587,Passive Teaching,0,1,0,1,0,0,1
6588,Passive Teaching,0,1,0,1,0,0,1
6589,Passive Teaching,0,1,0,1,0,0,1
6590,Passive Teaching,0,1,0,1,0,0,1
6591,Passive Teaching,0,1,0,1,0,0,1
6592,Passive Teaching,0,1,0,1,0,0,1
6593,Passive Teaching,0,1,0,1,0,0,1
6594,Passive Teaching,0,1,0,1,0,0,1
6595,Passive Teaching,0,1,0,1,0,0,1
6596,Passive Teaching,0,1,0,1,0,0,1
6597,Passive Teaching,0,1,0,1,0,0,1
6598,Passive Teaching,0,1,0,1,0,0,1
6599,Passive Teaching,0,1,0,1,0,0,1
6600,Passive Teaching,0,1,0,1,0,0,1
6601,Passive Teaching,0,1,0,1,0,0,1
6602,Passive Teaching,0,1,0,1,0,0,1
6603,Passive Teaching,0,1,0,1,0,0,1
6604,Passive Teaching,0,1,0,1,0,0,1
6605,Passive Teaching,0,1,0,1,0,0,1
6606,Passive Teaching,0,1,0,1,0,0,1
6607,Passive Teaching,0,1,0,1,0,0,1
6608,Passive Teaching,0,1,0,1,0,0,1
6609,Passive Teaching,0,1,0,1,0,0,1
6610,Passive Teaching,0,1,0,1,0,0,1
6611,Passive Teaching,0,1,0,1,0,0,1
6612,Passive Teaching,0,1,0,1,0,0,1
6613,Passive Teaching,0,1,0,1,0,0,1
6614,Passive Teaching,0,1,0,1,0,0,1
6615,Passive Teaching,0,1,0,1,0,0,1
6616,Passive Teaching,0,1,0,1,0,0,1
6617,Passive Teaching,0,1,0,1,0,0,1
6618,Passive Teaching,0,1,0,1,0,0,1
6619,Passive Teaching,0,1,0,1,0,0,1
6620,Passive Teaching,0,1,0,1,0,0,1
6621,Passive Teaching,0,1,0,1,0,0,1
6622,Passive Teaching,0,1,0,1,0,0,1
6623,Passive Teaching,0,1,0,1,0,0,1
6624,Passive Teaching,0,1,0,1,0,0,1
6625,Passive Teaching,0,1,0,1,0,0,1
6626,Passive Teaching,0,1,0,0,0,0,1
6627,Passive Teaching,0,1,0,0,0,0,1
6628,Passive Teaching,0,1,0,0,0,0,1
6629,Passive Teaching,0,1,0,0,0,0,1
6630,Passive Teaching,0,1,0,0,0,0,1
6631,Passive Teaching,0,1,0,0,0,0,1
6632,Passive Teaching,0,1,0,0,0,0,1
6633,Passive Teaching,0,1,0,0,0,0,1
6634,Passive Teaching,0,1,0,1,0,0,1
6635,Passive Teaching,0,1,0,1,0,0,1
6636,Passive Teaching,0,1,0,1,0,0,1
6637,Passive Teaching,0,1,0,1,0,0,1
6638,Passive Teaching,0,1,0,1,0,0,1
6639,Passive Teaching,0,1,0,1,0,0,1
6640,Passive Teaching,0,1,0,1,0,0,1
6641,Passive Teaching,0,1,0,1,0,0,1
6642,Passive Teaching,0,1,0,1,0,0,1
6643,Passive Teaching,0,1,0,1,0,0,1
6644,Passive Teaching,0,1,0,1,0,0,1
6645,Passive Teaching,0,1,0,1,0,0,1
6646,Passive Teaching,0,1,0,1,0,0,1
6647,Passive Teaching,0,1,0,1,0,0,1
6648,Passive Teaching,0,1,0,1,0,0,1
6649,Passive Teaching,0,1,0,1,0,0,1
6650,Passive Teaching,0,1,0,1,0,0,1
6651,Passive Teaching,0,1,0,1,0,0,1
6652,Passive Teaching,0,1,0,1,0,0,1
6653,Passive Teaching,0,1,0,0,0,0,1
6654,Passive Teaching,0,1,0,0,0,0,1
6655,Passive Teaching,0,1,0,0,0,0,1
6656,Passive Teaching,0,1,0,0,0,0,1
6657,Passive Teaching,0,1,0,0,0,0,1
6658,Passive Teaching,0,1,0,0,0,0,1
6659,Passive Teaching,0,1,0,0,0,0,1
6660,Passive Teaching,0,1,0,0,0,0,1
6661,Passive Teaching,0,1,0,0,0,0,1
6662,Passive Teaching,0,1,0,0,0,0,1
6663,Passive Teaching,0,1,0,0,0,0,1
6664,Passive Teaching,0,1,0,0,0,0,1
6665,Passive Teaching,0,1,0,0,0,0,1
6666,Passive Teaching,0,1,0,0,0,0,1
6667,Passive Teaching,0,1,0,1,0,0,1
6668,Passive Teaching,0,1,0,1,0,0,1
6669,Passive Teaching,0,1,0,1,0,0,1
6670,Passive Teaching,0,1,0,0,0,0,1
6671,Passive Teaching,0,1,0,1,0,0,1
6672,Passive Teaching,0,1,0,1,0,0,1
6673,Passive Teaching,0,1,0,1,0,0,1
6674,Passive Teaching,0,1,0,1,0,0,1
6675,Passive Teaching,0,1,0,1,0,0,1
6676,Passive Teaching,0,1,0,1,0,0,1
6677,Passive Teaching,0,1,0,1,0,0,1
6678,Passive Teaching,0,1,0,1,0,0,1
6679,Passive Teaching,0,1,0,0,0,0,1
6680,Passive Teaching,0,1,0,0,0,0,1
6681,Passive Teaching,0,1,0,0,0,0,1
6682,Passive Teaching,0,1,0,0,0,0,1
